523.5369,118.35675,0.9647059
505.20877,121.059204,0.94509804
512.82495,100.34862,0.972549
506.3608,79.228134,0.94509804
491.34744,93.96102,0.9490196
489.61438,111.02232,0.9411765
486.8639,132.75612,0.7215686
475.82272,126.991264,0.80784315
470.22046,111.765305,0.9529412
471.54962,93.137,0.9372549
485.65186,77.11685,0.95686275
464.89673,77.04246,0.9490196
451.99207,90.09964,0.9529412
454.0178,105.35607,0.9529412
455.87766,121.18259,0.7647059
464.31836,127.44239,0.7647059
454.5433,134.21275,0.7294117
447.7073,128.56126,0.69411767
441.37445,118.242256,0.8901961
430.06958,120.68387,0.70980394
423.06827,112.79297,0.81960785
435.9563,103.02026,0.84313726
431.8596,90.306015,0.9372549
445.22293,76.536194,0.972549
426.61862,76.14032,0.9411765
409.5077,75.39825,0.9254902
414.5462,88.048,0.90588236
418.72653,100.64812,0.78039217
411.09937,109.71994,0.8666667
406.7668,99.97314,0.78431374
395.56467,98.65047,0.78039217
386.7256,95.962135,0.58823526
388.02832,105.15931,0.80784315
379.91016,102.46873,0.5686275
377.5738,95.63866,0.6431372
382.52002,86.89921,0.7490196
397.5208,87.40769,0.9372549
394.73627,75.30802,0.9372549
381.79056,75.73301,0.92941177
368.23083,74.46139,0.64705884
355.85852,75.24466,0.92156863
342.1794,74.80391,0.93333334
328.54895,74.79755,0.8235294
331.8505,82.50786,0.60784316
333.35898,90.512344,0.62745094
332.90414,98.81257,0.6156863
331.5706,106.86327,0.7607843
324.10846,103.27408,0.827451
324.72162,93.5633,0.5686275
321.682,84.9856,0.78431374
312.58835,74.97349,0.9137255
296.05444,75.53192,0.93333334
305.2177,87.016914,0.9254902
312.01337,98.15773,0.91764706
304.22504,109.56155,0.90588236
316.84952,113.04014,0.8509804
327.34564,114.732155,0.7294117
336.7392,124.68786,0.8862745
324.61063,124.37076,0.73725486
316.20248,124.19692,0.8117647
308.69617,119.35182,0.58431375
300.36194,121.184875,0.8156863
307.71243,128.57675,0.6588235
309.55154,138.08275,0.6823529
302.1007,145.12553,0.827451
310.79477,148.28282,0.79607844
307.22955,156.71414,0.7019608
317.22913,156.33437,0.8862745
314.24844,166.49808,0.827451
322.5832,172.04897,0.8
324.4888,162.75941,0.8980392
330.12448,152.69513,0.88235295
322.2189,143.78906,0.8156863
319.37064,133.51855,0.83137256
329.6552,133.21751,0.8509804
331.92023,142.97871,0.5921569
338.9811,147.33426,0.7490196
340.78555,138.2706,0.8392157
348.18872,142.5915,0.7490196
342.2266,157.78113,0.9019608
346.99667,167.71617,0.8039216
333.90338,166.17247,0.9137255
339.3377,175.03584,0.8666667
347.0978,176.46855,0.8235294
355.4814,162.33664,0.81960785
357.77646,173.23006,0.8980392
367.05682,176.57697,0.8901961
360.16208,183.17215,0.7882353
365.37952,190.78426,0.8156863
356.21643,190.37758,0.7058823
351.0816,183.736,0.7215686
342.53427,184.0341,0.8627451
337.63467,191.72499,0.7176471
329.7554,190.1755,0.69019604
332.99344,184.29588,0.76862746
328.2164,178.02788,0.73725486
320.49057,179.44417,0.7176471
323.7316,186.449,0.62352943
316.1302,185.14684,0.5921569
316.4559,191.78654,0.6980392
323.10202,195.21901,0.6862745
326.08542,201.99583,0.5058824
320.80463,202.34142,0.517647
315.9963,198.98106,0.62352943
309.4024,196.11768,0.6862745
309.0699,188.39334,0.56470585
301.9268,187.73772,0.42745095
302.46786,194.12077,0.58431375
296.0807,190.5968,0.46274507
289.69888,187.36089,0.42745095
283.3473,184.75266,0.38823527
282.613,177.46242,0.4352941
283.357,168.99518,0.5058824
284.95364,161.6449,0.7019608
292.1449,166.26575,0.654902
289.1065,173.18652,0.60392153
295.2934,174.79207,0.4235294
289.60263,180.1576,0.56470585
296.47247,183.01436,0.58431375
301.57047,176.46039,0.517647
304.76315,182.20442,0.5137255
311.2305,180.51662,0.6313726
314.57083,174.52586,0.6196078
307.53516,172.87532,0.48627448
306.49683,165.29303,0.6352941
300.25497,169.5369,0.517647
299.62576,162.14479,0.6431372
298.27087,153.50822,0.78039217
291.30536,157.10027,0.7058823
281.7832,150.16559,0.8509804
290.9585,145.70233,0.83137256
284.73657,137.21013,0.90588236
297.19437,134.9933,0.87058824
288.35132,124.98043,0.91764706
290.6694,110.593346,0.92156863
277.66666,113.650375,0.9098039
281.04926,99.83336,0.9137255
296.63617,98.16817,0.91764706
288.4931,87.82135,0.9137255
279.05988,75.36282,0.9372549
262.2379,76.0688,0.9372549
246.04364,77.38748,0.91764706
228.13586,76.12422,0.92941177
235.24802,88.58122,0.92941177
242.78,99.55588,0.92156863
253.14418,107.46183,0.9098039
255.28906,90.51617,0.92156863
271.9205,88.22841,0.9411765
266.5009,102.35178,0.92156863
263.70868,117.08691,0.92941177
274.83505,126.69479,0.9019608
271.50192,139.17525,0.91764706
268.6413,151.93324,0.9019608
275.55408,162.78911,0.89411765
277.29617,173.63081,0.6196078
276.0782,181.5087,0.6
267.04025,175.3668,0.90588236
262.3091,164.59447,0.9019608
254.63098,155.64857,0.9137255
257.5283,143.41429,0.92156863
260.21982,130.46179,0.91764706
249.21466,122.19552,0.93333334
245.53194,136.40022,0.9254902
242.13333,151.0621,0.93333334
233.48335,162.30167,0.9137255
246.65462,166.73288,0.92156863
255.17923,177.12315,0.9137255
264.6454,187.22655,0.8980392
252.4263,191.13142,0.9098039
243.59007,182.16704,0.9254902
234.14774,174.7755,0.9019608
229.33296,187.09938,0.9098039
238.85439,196.03693,0.91764706
223.1759,200.86086,0.9254902
225.11464,215.39189,0.90588236
237.13008,209.1394,0.9098039
250.16809,204.00233,0.9098039
249.84572,217.00084,0.91764706
249.18793,232.31143,0.9019608
238.93797,223.34511,0.9137255
228.58487,230.29669,0.91764706
237.89893,239.67139,0.9098039
234.10869,251.91231,0.92156863
244.95892,259.78976,0.92156863
257.83005,258.4648,0.8980392
249.93817,246.81456,0.9137255
260.75592,237.38489,0.8980392
263.91922,248.45584,0.8980392
269.23196,260.8354,0.8980392
253.6964,270.3544,0.89411765
264.45264,271.5027,0.8901961
269.83337,282.1527,0.8901961
257.49594,283.38736,0.90588236
243.48341,275.95746,0.9137255
245.81952,288.0372,0.91764706
253.07303,298.19006,0.8901961
264.83826,294.4642,0.89411765
270.43582,306.40497,0.8901961
259.6035,309.15012,0.8862745
247.3834,311.07993,0.9019608
242.43355,324.18198,0.90588236
256.22974,323.49103,0.8901961
249.51105,336.45975,0.8980392
236.73947,337.3647,0.90588236
222.4062,337.91925,0.90588236
227.3884,324.6787,0.90588236
233.71147,312.03543,0.9137255
238.85161,298.9461,0.9019608
224.42725,300.64865,0.91764706
218.67142,288.86914,0.91764706
231.94038,284.9381,0.91764706
220.1934,274.2521,0.91764706
233.1376,267.60553,0.9098039
220.92462,258.37357,0.9098039
221.07256,242.54149,0.92156863
207.07239,250.67307,0.93333334
205.60292,236.07617,0.9254902
215.46544,225.60933,0.9137255
200.4033,221.3443,0.92941177
210.317,209.6279,0.92156863
204.4555,195.85706,0.93333334
215.85635,187.38914,0.9254902
204.84811,177.12286,0.93333334
220.89845,172.47942,0.92941177
223.92213,154.78804,0.9137255
214.98888,144.45421,0.91764706
230.77824,141.60187,0.9098039
232.37207,127.49753,0.9137255
236.94186,113.670555,0.9254902
226.4361,102.41198,0.9372549
218.26086,89.91267,0.93333334
211.47711,76.56007,0.93333334
193.75165,76.565285,0.92941177
176.48604,78.47806,0.9254902
175.82277,99.034996,0.9254902
187.33676,91.30019,0.93333334
202.28914,91.78173,0.9372549
208.92531,104.813225,0.93333334
219.70186,115.9141,0.92156863
216.84496,130.08772,0.93333334
201.70648,136.21356,0.9372549
202.4968,119.90627,0.92941177
190.95734,108.047806,0.9137255
176.74373,118.95471,0.9254902
188.55174,128.29256,0.9372549
175.6701,138.49567,0.9372549
188.33931,147.26106,0.92156863
201.51219,152.30852,0.92941177
210.76273,162.13065,0.91764706
192.61539,166.03427,0.9254902
176.93903,158.84557,0.92941177
177.6983,176.07773,0.9254902
191.73288,185.69176,0.93333334
177.32037,193.39095,0.92156863
191.66083,205.17618,0.9372549
175.85774,212.63664,0.9254902
186.67172,222.9022,0.92941177
176.32336,234.17676,0.9254902
190.98468,240.11316,0.92156863
176.92119,253.30194,0.93333334
176.35289,270.4323,0.93333334
191.13406,273.51712,0.93333334
191.94931,257.23328,0.9411765
206.15259,266.0775,0.92156863
206.03787,281.87198,0.90588236
207.32112,299.12674,0.92156863
192.79883,288.20544,0.92941177
177.12727,289.79813,0.9254902
190.81511,302.13293,0.92941177
175.44962,307.7932,0.92941177
177.26363,328.604,0.93333334
175.56763,344.54526,0.9254902
190.12283,341.27963,0.91764706
195.26822,328.91034,0.91764706
